,id,name,effect,god,rarity,tribe,mana,attack,health,type,set,In % of Decks,Deck win rate,Unique Deck WR,Tendencia,Vendidos por semana,Variação do preço %,price_ETH_$,price_GODS_$,difference_%
451,1240,Metamorphosis,Target a creature. <br>Delve a creature that costs 1 more mana and transform the target into that creature.,magic,epic,,2,0,0,spell,core,0.597,0.512,0.514,-10,175,-0.04943186044693,0.64211028,0.6448697675999999,0.00429752907864968
452,1241,Tome Golem,Roar: Draw four cards.,magic,common,atlantean,8,8,8,creature,core,0.02,0.405,0.405,-16,109,0.3970502614975,0.10014564,0.10050991559999999,0.00363745840557803
453,1242,Thaumnetic Golem,"Hidden.<br>At the end of your turn, give +1 strength to your Atlanteans.",deception,epic,atlantean,6,5,6,creature,core,0.02,0.431,0.431,34,13,0.015243172645569,0.29749146,0.2986542576,0.003908675563325372
454,1243,Tracking Bolt,"Pick one –<br>· Deal 1 damage to each creature, or<br>· Deal 3 damage to a creature.",magic,common,,2,0,0,spell,core,0.867,0.501,0.501,0,539,-0.049937546253204,0.15758211,0.15851547359999998,0.0059230302221488645
455,1244,Manathirst Golem,"After you cast a spell, this creature gains +1/+1.",magic,common,atlantean,5,5,5,creature,core,0.09,0.42100000000000004,0.418,-5,54,0.31575381755829,0.10456383000000001,0.107913474,0.03203444250272761
456,1245,Crystal Rain,Foresee 2.<br>Deal 2 damage to each enemy creature.,magic,common,,5,0,0,spell,core,0.32,0.46,0.45799999999999996,-14,110,0.36101078987122004,0.10456383000000001,0.10447610759999999,0.000839640775438093
457,1246,Sip of Elixir,Unlock a mana lock.,magic,rare,,2,0,0,spell,core,0.17600000000000002,0.46399999999999997,0.46299999999999997,-30,55,-0.052386760711670005,0.16789122,0.1689597792,0.0063645925022165276
458,1247,Seeing Stone,Foresee 1.<br>Draw a card.,magic,common,,1,0,0,spell,core,0.038,0.45,0.45,-59,104,0.12485814094543,0.11487293999999999,0.11951458559999999,0.04040677987348452
459,1248,Assistant Alchemist,Roar: Reduce by 1 the mana cost of a spell in your hand that costs 3 or less mana.,magic,epic,mystic,1,2,2,creature,core,0.09,0.446,0.445,-15,50,-0.095874488353729,0.23121861,0.23902917119999997,0.03377998509722026
460,1249,Wyrmbreath,Deal 5 damage.,magic,common,,4,0,0,spell,core,0.45299999999999996,0.47600000000000003,0.474,-11,251,0.020561099052428998,0.12960024,0.129562272,0.00029304827257119523
461,1250,Street Conjuror,Spell boost +1.,magic,rare,mystic,1,1,3,creature,core,0.28,0.48,0.48,-10,109,-0.017644107341766,0.20029128,0.2074979448,0.03598092138609336
462,228,Empire's Footman,"Roar: This creature gains +2 strength if you have an Olympian in your void. If you have three or more, it also gains protected.",neutral,rare,olympian,2,1,1,creature,genesis,0.0,0.469,0.469,-3,1,-0.030793726444244,1.13694756,1.1752818444,0.0337168447769041
463,229,Phalanx Champion,Frontline.<br>Roar: Gain +1 health for every two Olympians in your void.,light,rare,olympian,4,3,4,creature,genesis,0.004,0.44299999999999995,0.44299999999999995,-40,14,0.0028315782546996997,1.5905484,1.6450442351999999,0.03426229292991008
464,230,Canopic Hoarder,Roar: Select two different creatures in your void. Trigger their afterlife abilities.,death,rare,anubian,5,2,1,creature,genesis,0.068,0.506,0.506,54,42,0.090764403343201,9.71412708,10.0445795496,0.03401772149762725
465,1251,Prescient Spellbinder,Roar: Foresee 2.,magic,common,mystic,3,3,3,creature,core,0.006,0.35,0.35,-119,45,0.24555194377899,0.06774558,0.0684498636,0.010396008123334306
466,1252,Living Container,"Soulless.<br>Roar: Destroy a friendly creature.<br>Afterlife: Summon that creature from the void, and give it +2/+2.",death,rare,nether,2,1,1,creature,core,0.105,0.425,0.423,19,92,0.086370587348938,0.18409125,0.1854525276,0.007394580676702386
467,1253,Dart Maniac,"At the end of your turn, deal 1 damage to the weakest enemy creature.",deception,rare,guild,2,1,3,creature,core,0.168,0.451,0.449,4,72,0.068663835525513,0.22532769,0.22656871799999997,0.005507658645947941
468,1254,Ratify,Transform a creature into a 1/1 Rat.,magic,common,,5,0,0,spell,core,0.406,0.469,0.467,7,203,0.12819361686706998,0.10750929,0.108078732,0.0052966771522721745
469,1255,Umber Arrow,Gain control of an enemy creature with strength 2 or less until the end of turn.,deception,common,,2,0,0,spell,core,0.7979999999999999,0.501,0.501,2,647,-0.10633784532547001,0.15610938,0.162118098,0.038490435360130165
470,1256,Pack Stalk,Refresh one mana for each creature you control.,nature,common,,1,0,0,spell,core,0.042,0.419,0.41700000000000004,-1,53,0.18527710437775,0.06774558,0.0677227284,0.00033742881510955805
471,1257,Pyreshell Beetle,Regen 1. <br>Creatures damaged by this creature get burn +1.,nature,rare,wild,1,1,3,creature,core,0.767,0.514,0.518,-1,399,-0.049829959869384995,0.48305544,0.49964103719999997,0.03433476952459115
472,1258,Harvest Arachne,Deadly.,neutral,rare,amazon,3,3,2,creature,core,0.01,0.34,0.335,-42,37,0.06890070438385,0.11634567,0.1173992832,0.009055886652249264
473,231,Pyramid Warden,Frontline.<br>Afterlife: Your opponent summons a random creature from their void.,neutral,rare,anubian,2,2,6,creature,genesis,0.057999999999999996,0.5479999999999999,0.5539999999999999,4,77,0.17205655574799,90.58173138,93.66823439999999,0.034074232993535826
474,232,Unruly Shredder,"After this creature takes damage, draw a card, and obliterate a random card in your hand.",neutral,rare,atlantean,2,1,4,creature,genesis,0.0,0.409,0.409,48,8,-0.16659992933273,0.43445535,0.4498653276,0.03546964630542576
475,233,Sonic Juggernaut,Roar: Remove frontline from a creature.,neutral,rare,atlantean,5,4,5,creature,genesis,0.001,0.45399999999999996,0.45399999999999996,-18,10,-0.073455512523651,0.8689107,0.8980450235999999,0.033529709784906436
476,234,Guardian of the Gates,Roar: Unlock a mana lock. Give ward to your god.,magic,legendary,mystic,3,1,1,creature,genesis,0.008,0.52,0.52,-101,4,-0.084245443344116,35.15553783,36.3536531496,0.03408041502290962
477,235,Wind-Up Roller,Roar: You and your opponent draw a card.,neutral,rare,atlantean,2,3,2,creature,genesis,0.002,0.461,0.461,-15,21,-0.045962631702423,3.4535518499999998,3.5706304512,0.0339009246958317
478,237,Field Martyr,Roar: This creature gains +1/+1 for each other friendly creature.,neutral,rare,amazon,3,0,1,creature,genesis,0.0,0.451,0.451,-61,13,0.23357999324799,1.1870203799999999,1.2267431856,0.033464299576726794
479,239,Bonepact Hunter,Roar: Give a friendly Amazon +3 strength.,neutral,rare,amazon,4,3,3,creature,genesis,0.002,0.495,0.495,20,34,-0.02815717458725,1.18260219,1.223404974,0.034502543919692735
480,240,Spelljam Shaman,"After your opponent plays a spell, add a random Nature card to your hand.",nature,rare,amazon,4,2,3,creature,genesis,0.001,0.382,0.382,-93,9,0.041941881179809994,0.9351835500000001,0.9677838996,0.034859840723246154
481,241,Servant of Inti,Roar: Give a friendly Amazon protected.,neutral,rare,amazon,3,5,1,creature,genesis,0.0,0.48200000000000004,0.48200000000000004,-7,12,-0.10162031650542999,1.1074929599999999,1.145403198,0.03423068079818769
482,242,Advocate of Brilliance,Spell boost +1.<br>Roar: Draw a card.,magic,rare,aether,6,4,5,creature,genesis,0.001,0.517,0.517,15,8,-0.10445630550384999,0.43445535,0.4498653276,0.03546964630542576
483,243,Leywraith,Roar: Target two creatures. Deal 1 damage to enemy creatures; give friendly creatures +1/+1.,neutral,rare,nether,6,4,5,creature,genesis,0.0,0.40299999999999997,0.40299999999999997,14,9,-0.0025597214698792,0.7776014400000001,0.8034182928,0.033200623702548566
484,245,Pyrrhic Incantation,Give target creature burn +14.<br>Deal 3 damage to your god.,death,common,,1,0,0,spell,genesis,0.011000000000000001,0.49,0.49,-151,50,0.18695974349976002,0.36229158,0.3750034536,0.035087411084740026
485,250,Three's a Crowd,Pull two random enemy creatures from the board into their controller's hand.<br>Summon a 3/2 golem.,deception,epic,,6,0,0,spell,genesis,0.001,0.41600000000000004,0.41600000000000004,-20,11,0.15665221214294,7.44906834,7.702311812399999,0.03399666385662379
486,259,Warden of Kauket,"Whenever your god takes damage, deal 2 damage to each other creature.",neutral,common,anubian,8,3,12,creature,genesis,0.001,0.428,0.42700000000000005,10,24,0.022690057754517,0.27245505,0.281269116,0.03235053268419877
487,260,Avatar of War,"Leech.<br>Roar: Equip 5/2 Sentient Flameblades with godblitz and ""After you attack, heal your god for 5.""",war,legendary,,8,8,8,creature,genesis,0.015,0.54,0.54,-25,8,0.037690281867981,73.82795490000001,76.3443374148,0.03408441312248764
488,261,Blessed Jackalope,Roar: Heal each other friendly creature for 4.,light,common,wild,1,1,1,creature,genesis,0.003,0.486,0.486,40,53,0.22794544696808,0.36965522999999995,0.3818120832,0.03288700446629699
489,262,Mark of the Warden,"Give a creature ""At the end of your turn, randomly gain +1 strength or +1 health. Afterlife: Add a random Nature card to your hand"".",nature,common,,2,0,0,spell,genesis,0.004,0.434,0.434,15,33,-0.037306129932404,0.25478229,0.2639500776,0.0359828291048015
490,266,Bonded Warrior,Roar: Summon a 1/1 Skeleton.,neutral,common,anubian,2,2,2,creature,genesis,0.001,0.47100000000000003,0.47100000000000003,-104,18,-0.10811734199524001,0.40205529000000007,0.4149958896,0.03218611947625396
491,267,Sarcophagus,Cannot attack. Burn 2.<br>Afterlife: Summon another random Anubian from your void.,death,common,anubian,2,0,6,creature,genesis,0.023,0.43,0.43,-48,82,-0.35050749778747997,0.29160053999999996,0.3021246756,0.03609093316493872
492,268,Sphinx Cat,Roar: Summon two 1/1 Broken Warriors.,neutral,common,anubian,4,3,2,creature,genesis,0.0,0.385,0.385,-51,11,-0.11495161056519,0.23121861,0.23902917119999997,0.03377998509722026
493,269,Mottled Ranger,"Roar: Delve a Nature creature, and put it into your hand.",nature,common,,3,2,2,creature,genesis,0.001,0.41,0.41,-24,19,0.0041251182556152,0.22532769,0.23238579959999997,0.031323756081642576
494,270,Jungle Scout,"Roar: Delve a Nature card, and put it into your hand.",nature,common,amazon,3,1,2,creature,genesis,0.002,0.425,0.425,-20,19,-0.09175455570220899,0.25330956,0.262264446,0.03535155167455976
495,272,Venerable Gryphon,Protected. Cannot attack.,neutral,rare,wild,2,3,4,creature,genesis,0.0,0.364,0.364,23,22,0.022585153579711997,0.89247438,0.9229659299999999,0.03416518242237936
496,274,Crush Construct,"Whenever your opponent plays a card, deal 1 damage to your god.",neutral,epic,atlantean,6,8,8,creature,genesis,0.0,0.45799999999999996,0.45799999999999996,-42,4,-0.00036042928695679004,10.85107464,11.220522426,0.034047114986944765
497,275,Bearstrider,"While damaged, Bearstrider has +3 strength.",war,common,viking,4,2,5,creature,genesis,0.006,0.46399999999999997,0.46399999999999997,7,35,0.11101722717285,0.25478229,0.2639500776,0.0359828291048015
498,276,Vile Mantis,Roar: Destroy two other random friendly creatures. This creature gains +2/+3 for each creature destroyed.,death,common,,4,3,2,creature,genesis,0.009000000000000001,0.465,0.465,68,58,0.062550783157349,0.45212810999999997,0.4681098107999999,0.03534772655475888
499,277,Omnipresence,Roar: Copy the strength and health of a random creature from your void.,death,common,nether,3,2,2,creature,genesis,0.005,0.39899999999999997,0.39899999999999997,53,30,-0.18772768974304,0.37701888,0.39010803479999995,0.03471750486341678
500,278,Wilds Lifebonder,"Whenever you play a Nature card, heal your god for 3.",nature,rare,mystic,2,1,3,creature,genesis,0.003,0.4,0.4,-7,17,-0.027862310409546,1.35932979,1.4060150639999998,0.03434433229040001
501,279,Seraph,Frontline. Protected.<br>Afterlife: Set the attack of all enemy creatures to 1.,light,epic,aether,5,1,1,creature,genesis,0.008,0.489,0.489,-9,6,-0.068524360656738,17.68306911,18.286392628799998,0.0341187106744275
502,280,Laertes' Vendetta,Give target friendly creature and your relic deadly until the end of the turn.,deception,common,,4,0,0,spell,genesis,0.002,0.49,0.49,-86,17,-0.15078639984131,0.23563680000000004,0.24335893079999996,0.032771327738281626
503,281,Red Fume Dash,Give a creature blitz and +2 strength.,war,epic,,2,0,0,spell,genesis,0.001,0.47700000000000004,0.47700000000000004,12,18,0.12661194801331,6.23112063,6.444070451999999,0.03417520453299245
504,282,Rune Smuggler,Hidden for 1 turn. Roar: Add two random Runes to your hand.,neutral,common,guild,6,4,5,creature,genesis,0.002,0.457,0.457,1,12,-0.053060829639435,0.30632783999999996,0.31706399879999997,0.03504793687704
505,283,Hypnos Puzzle Box,"Target creature goes to sleep.<br>Add two random runes, anims, or enchanted weapons to each god's hand.",deception,rare,,1,0,0,spell,genesis,0.008,0.40299999999999997,0.40299999999999997,-18,46,-0.0053263902664185,1.45947543,1.5089377464,0.03389047556627939
506,285,Beam,Deal 3 damage to target creature and 3 damage to your opponent.,magic,rare,,4,0,0,spell,genesis,0.009000000000000001,0.479,0.479,97,22,0.023846745491028002,1.43149356,1.4802820092,0.03408219957343009
507,286,Rebel Quartermaster,"Whenever you summon a creature, give it +1/+1.",nature,rare,amazon,3,1,2,creature,genesis,0.005,0.445,0.445,42,17,-0.09301102161407498,1.2076386,1.2482928288,0.033664234316458604
508,287,The Cleansing,Set the strength and health of all creatures to their base and remove burn and sleep from them.<br>Draw a card.,light,rare,,3,0,0,spell,genesis,0.006,0.47200000000000003,0.47200000000000003,130,18,-0.015812158584595,1.17523854,1.2151090223999998,0.03392543814977323
509,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,,4,0,0,spell,genesis,0.001,0.248,0.248,-27,5,0.0010229349136352999,1.03238373,1.0673683703999999,0.03388724500724147
510,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,,4,0,0,spell,genesis,0.001,0.248,0.248,-27,5,0.0010229349136352999,1.03238373,1.0673683703999999,0.03388724500724147
511,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,,4,0,0,spell,genesis,0.001,0.248,0.248,-27,5,0.0010229349136352999,1.03238373,1.0673683703999999,0.03388724500724147
512,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,,4,0,0,spell,genesis,0.001,0.248,0.248,-27,5,0.0010229349136352999,1.03238373,1.0673683703999999,0.03388724500724147
513,288,Ra's Ascension,Double the health of each friendly Anubian.,light,rare,,4,0,0,spell,genesis,0.001,0.248,0.248,-27,5,0.0010229349136352999,1.03238373,1.0673683703999999,0.03388724500724147
514,289,Alms For Service,Fully heal target friendly creature.<br>Heal your god for 4.,light,rare,,1,0,0,spell,genesis,0.002,0.452,0.452,71,18,0.170738697052,0.83503791,0.8631755856,0.03369628523811561
515,291,Faraday Cage,Target a creature.<br>Deal 2 damage to each other creature.,magic,rare,,4,0,0,spell,genesis,0.07,0.525,0.526,-43,33,-0.077794849872589,4.75839063,4.9201933824,0.03400367161533349
516,292,Gunpowder Plot,Give each creature burn +1.<br>Add a mana lock to your opponent's mana gems.,war,rare,,4,0,0,spell,genesis,0.001,0.384,0.384,-64,8,0.0158371925354,1.01176551,1.0457856756,0.03362455555536764
517,293,Lore & Order Inspector,Roar: Set an enemy creature to its base strength and health.,light,rare,,1,2,2,creature,genesis,0.004,0.475,0.475,20,9,-0.013442695140839001,1.22825682,1.2698755236,0.033884365974861816
518,294,Cavern Arachne,"Frontline. Roar: Pick one –<br>· Deal 6 damage to your god, or<br>· Obliterate a card in your hand.",neutral,rare,nether,5,5,6,creature,genesis,0.001,0.48100000000000004,0.48100000000000004,-60,15,0.020700931549072,1.04416557,1.0790025336,0.033363447906063284
519,296,Swashbuckler,Twin strike.<br>Roar: Deal 1 damage.,neutral,rare,guild,1,1,1,creature,genesis,0.0,0.449,0.449,42,7,0.07819676399231,1.5625665300000002,1.6151655887999998,0.03366196433248803
520,321,Forty Days,"Draw a card.<br>Give two friendly creatures ""Afterlife: Shuffle this creature into your deck.""",light,common,,2,0,0,spell,genesis,0.005,0.462,0.462,86,30,0.23314392566681,0.44770992000000004,0.4629537612,0.034048477639271296
521,322,Holy Writ,"All creatures with both strength 2 or less and health 2 or less, gain +4 health.",light,common,,2,0,0,spell,genesis,0.2,0.5529999999999999,0.555,-153,83,0.015989780426025,1.9646218199999999,2.0318140583999997,0.03420110563568916
522,323,Anoint,Double the health of a friendly creature.,light,common,,2,0,0,spell,genesis,0.016,0.456,0.456,59,27,0.037780523300171,0.49189182,0.5079700403999999,0.03268649679923515
523,324,Reformation,Set a creature's strength to 1 and give it +1 health.,light,common,,1,0,0,spell,genesis,0.008,0.43200000000000005,0.43200000000000005,-18,42,-0.018913805484772,0.27245505,0.2821945608,0.035747220688330125
